venue,year,title,authors,tags,primary_area,source,forum_id,paper_page,keep_reason,hit_terms
ICLR,2024,Molecule Generation by Heterophilious Triple Flows,Haishan Wang; Arno Solin; Vikas Garg,molecule,generative models,openreview_v2,bZHz9WYs9z,https://openreview.net/forum?id=bZHz9WYs9z,generic_area_focused,"molecule,molecules,drug"
ICLR,2024,Bi-level Contrastive Learning for Knowledge Enhanced Molecule Representations,Pengcheng Jiang; Cao Xiao; Tianfan Fu; Jimeng Sun,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,Mtlt3RQTXJ,https://openreview.net/forum?id=Mtlt3RQTXJ,chem_bio,"molecule,molecules"
ICLR,2024,Symphony: Symmetry-Equivariant Point-Centered Spherical Harmonics for 3D Molecule Generation,Ameya Daigavane; Song Eun Kim; Mario Geiger; Tess Smidt,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,MIEnYtlGyv,https://openreview.net/forum?id=MIEnYtlGyv,chem_bio,"molecule,molecules,schnet"
ICLR,2024,Objective-Agnostic Enhancement of Molecule Properties via Multi-Stage VAE,Chenghui Zhou; Barnabas Poczos,"protein,molecule","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,zUHgYRRAWl,https://openreview.net/forum?id=zUHgYRRAWl,chem_bio,"proteins,molecule,drug,molecules"
ICLR,2024,Hierarchical Graph Latent Diffusion Model for Molecule Generation,Tian Bian; Yifan Niu; Heng Chang; Liang Yan; Tingyang Xu; Yu Rong; Jia Li; Hong Cheng,molecule,generative models,openreview_v2,RSincg5RBe,https://openreview.net/forum?id=RSincg5RBe,generic_area_focused,"molecule,molecules"
ICLR,2024,Unified Generative Modeling of 3D Molecules with Bayesian Flow Networks,Yuxuan Song; Jingjing Gong; Hao Zhou; Mingyue Zheng; Jingjing Liu; Wei-Ying Ma,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,NSVtmmzeRB,https://openreview.net/forum?id=NSVtmmzeRB,chem_bio,"molecules,molecule,drug"
ICLR,2024,Towards 3D Molecule-Text Interpretation in Language Models,Sihang Li; Zhiyuan Liu; Yanchen Luo; Xiang Wang; Xiangnan He; Kenji Kawaguchi; Tat-Seng Chua; Qi Tian,molecule,"representation learning for computer vision, audio, language, and other modalities",openreview_v2,xI4yNlkaqh,https://openreview.net/forum?id=xI4yNlkaqh,generic_area_focused,"molecule,molecules"
ICLR,2024,Text-guided Diffusion Model for 3D Molecule Generation,Yanchen Luo; Sihang Li; Zhiyuan Liu; Jiancan Wu; Zhengyi Yang; Xiangnan He; Xiang Wang; Qi Tian,molecule,generative models,openreview_v2,FdUloEgBSE,https://openreview.net/forum?id=FdUloEgBSE,generic_area_focused,"molecule,molecules,drug"
ICLR,2024,3D Autoencoding Diffusion Model for Molecule Interpolation and Manipulation,Tianxiao Li; Martin Renqiang Min; Hongyu Guo; Mark Gerstein,"protein,molecule",generative models,openreview_v2,gBV21wK07P,https://openreview.net/forum?id=gBV21wK07P,generic_area_strong_hit,"protein,molecule,molecules,drug"
ICLR,2024,Molecular Conformation Generation via Shifting Scores,Zihan Zhou; Ruiying Liu; Chaolong Ying; Ruimao Zhang; Tianshu Yu,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,IJBsKYXaH4,https://openreview.net/forum?id=IJBsKYXaH4,chem_bio,"molecule,conformation"
ICLR,2024,Training-free Multi-objective Diffusion Model for 3D Molecule Generation,Xu Han; Caihua Shan; Yifei Shen; Can Xu; Han Yang; Xiang Li; Dongsheng Li,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,X41c4uB4k0,https://openreview.net/forum?id=X41c4uB4k0,chem_bio,"molecule,drug,smiles"
ICLR,2024,De Novo Drug Design with Joint Transformers,Adam Izdebski; Ewelina Weglarz-Tomczak; Ewa Maria Szczurek; Jakub M. Tomczak,molecule,generative models,openreview_v2,PiPaNgOaVP,https://openreview.net/forum?id=PiPaNgOaVP,title_strong_bio,"drug,molecules,molecule"
ICLR,2024,Contextual Molecule Representation Learning from Chemical Reaction Knowledge,Han Tang; Shikun Feng; 碧澄 林; Jingjing Liu; Wei-Ying Ma; Yanyan Lan,molecule,"unsupervised, self-supervised, semi-supervised, and supervised representation learning",openreview_v2,aqTipMg9CZ,https://openreview.net/forum?id=aqTipMg9CZ,generic_area_focused,"molecule,molecules"
ICLR,2024,EC-Conf: An Ultra-fast Diffusion Model for Molecular Conformation Generation with Equivariant Consistency,Zhiguang Fan; Yuedong Yang; Mingyuan Xu; Hongming Chen,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,370Bvdd3z7,https://openreview.net/forum?id=370Bvdd3z7,chem_bio,"molecule,drugs,conformation,conformations"
ICLR,2024,RetroBridge: Modeling Retrosynthesis with Markov Bridges,Ilia Igashov; Arne Schneuing; Marwin Segler; Michael M. Bronstein; Bruno Correia,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,770DetV8He,https://openreview.net/forum?id=770DetV8He,chem_bio,"molecule,molecules,drug"
ICLR,2024,Generalist Equivariant Transformer Towards 3D Molecular Interaction Learning,Xiangzhe Kong; Wenbing Huang; Yang Liu,"protein,molecule,genomics","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,z3mPLBLfGY,https://openreview.net/forum?id=z3mPLBLfGY,chem_bio,"protein,proteins,drug,molecules,small molecule,rna"
ICLR,2024,Multimodal Molecular Pretraining via Modality Blending,Qiying Yu; Yudi Zhang; Yuyan Ni; Shikun Feng; Yanyan Lan; Hao Zhou; Jingjing Liu,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,oM7Jbxdk6Z,https://openreview.net/forum?id=oM7Jbxdk6Z,chem_bio,"drug,molecules,molecule"
ICLR,2024,DecompOpt: Controllable and Decomposed Diffusion Models for Structure-based Molecular Optimization,Xiangxin Zhou; Xiwei Cheng; Yuwei Yang; Yu Bao; Liang Wang; Quanquan Gu,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,Y3BbxvAQS9,https://openreview.net/forum?id=Y3BbxvAQS9,chem_bio,"drug,ligands,ligand"
ICLR,2024,Generating Molecular Conformer Fields,Yuyang Wang; Ahmed A. A. Elhag; Navdeep Jaitly; Joshua M. Susskind; Miguel Ángel Bautista,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,XSwxy3bojg,https://openreview.net/forum?id=XSwxy3bojg,chem_bio,"molecule,molecules,conformations"
ICLR,2024,Active Retrosynthetic Planning Aware of Route Quality,Luotian Yuan; Yemin Yu; Ying Wei; Yongwei Wang; Zhihua Wang; Fei Wu,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,h7DGnWGeos,https://openreview.net/forum?id=h7DGnWGeos,chem_bio,"molecule,molecules"
ICLR,2024,Retro-fallback: retrosynthetic planning in an uncertain world,Austin Tripp; Krzysztof Maziarz; Sarah Lewis; Marwin Segler; José Miguel Hernández-Lobato,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,dl0u4ODCuW,https://openreview.net/forum?id=dl0u4ODCuW,chem_bio,"molecule,molecules"
ICLR,2024,From Molecules to Materials: Pre-training Large Generalizable Models for Atomic Property Prediction,Nima Shoghi; Adeesh Kolluru; John R. Kitchin; Zachary Ward Ulissi; C. Lawrence Zitnick; Brandon M Wood,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,PfPnugdxup,https://openreview.net/forum?id=PfPnugdxup,chem_bio,molecules
ICLR,2024,Equivariant Graph Network Approximations of High-Degree Polynomials for Force Field Prediction,Zhao Xu; Haiyang Yu; Montgomery Bohde; Shuiwang Ji,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,wmw3Jy8MVF,https://openreview.net/forum?id=wmw3Jy8MVF,chem_bio,"molecule,force field"
ICLR,2024,Neural scaling laws for phenotypic drug discovery,Drew Linsley; John Griffin; Jason Parker Brown; Adam N Roose; Michael Frank; Peter S Linsley; Jeremy William Linsley,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,LOyYjE0blM,https://openreview.net/forum?id=LOyYjE0blM,chem_bio,"drug,small molecule,molecules"
ICLR,2024,Trading-off Multiple Properties for Molecular Optimization,Yifan Niu; Ziqi Gao; Tingyang Xu; Yatao Bian; Yu Rong; Jia Li,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,7ezBaMwOqY,https://openreview.net/forum?id=7ezBaMwOqY,chem_bio,"drug,molecules"
ICLR,2024,Latent Space Simulator for Unveiling Molecular Free Energy Landscapes and Predicting Transition Dynamics,Simon Dobers; Hannes Stark; Xiang Fu; Dominique Beaini; Stephan Günnemann,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,m5xRuGtQEi,https://openreview.net/forum?id=m5xRuGtQEi,chem_bio,molecules
ICLR,2024,Drug Discovery with Dynamic Goal-aware Fragments,Seul Lee; Seanie Lee; Sung Ju Hwang,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,sLGliHckR8,https://openreview.net/forum?id=sLGliHckR8,chem_bio,"drug,molecule"
ICLR,2024,Enhancing Precision Drug Recommendations via Fine-grained Exploration of Motif Relationships,Chuang Zhao; Hongke Zhao; Xiaofang Zhou; Xiaomeng Li,"molecule,clinical","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,IuLVxo0T0R,https://openreview.net/forum?id=IuLVxo0T0R,chem_bio,"drug,molecules,patients,patient,disease"
ICLR,2024,Removing Biases from Molecular Representations via Information Maximization,Chenyu Wang; Sharut Gupta; Caroline Uhler; Tommi S. Jaakkola,"molecule,genomics","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,7TOs9gjAg1,https://openreview.net/forum?id=7TOs9gjAg1,chem_bio,"drug,molecule,gene expression,gene"
ICLR,2024,Latent Space Symmetry Discovery,Jianke Yang; Nima Dehmamy; Robin Walters; Rose Yu,,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,xbXASfz8MD,https://openreview.net/forum?id=xbXASfz8MD,chem_bio,
ICLR,2024,Ligand Conformation Generation: from singleton to pairwise,Jiamin WU; He CAO; Jia Li; Yuan Yao,"molecule,md_structbio",generative models,openreview_v2,m9zWBn1Y2j,https://openreview.net/forum?id=m9zWBn1Y2j,generic_area_strong_hit,"ligand,drug,conformation,conformations"
ICLR,2024,Gradual Optimization Learning for Conformational Energy Minimization,Artem Tsypin; Leonid Anatolievich Ugadiarov; Kuzma Khrabrov; Alexander Telepov; Egor Rumiantsev; Alexey Skrynnik; Aleksandr Panov; Dmitry P. Vetrov; Elena Tutubalina; Artur Kadurin,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,FMMF1a9ifL,https://openreview.net/forum?id=FMMF1a9ifL,chem_bio,"drug,molecules,conformation"
ICLR,2024,Long-Short-Range Message-Passing: A Physics-Informed Framework to Capture Non-Local Interaction for Scalable Molecular Dynamics Simulation,Yunyang Li; Yusong Wang; Lin Huang; Han Yang; Xinran Wei; Jia Zhang; Tong Wang; Zun Wang; Bin Shao; Tie-Yan Liu,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,rvDQtdMnOl,https://openreview.net/forum?id=rvDQtdMnOl,chem_bio,molecules
ICLR,2024,GeoMFormer: A General Architecture for Geometric Molecular Representation Learning,Tianlang Chen; Shengjie Luo; Di He; Shuxin Zheng; Tie-Yan Liu; Liwei Wang,,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,xLRAQiqd9I,https://openreview.net/forum?id=xLRAQiqd9I,chem_bio,
ICLR,2024,Beam Enumeration: Probabilistic Explainability For Sample Efficient Self-conditioned Molecular Design,Jeff Guo; Philippe Schwaller,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,7UhxsmbdaQ,https://openreview.net/forum?id=7UhxsmbdaQ,chem_bio,"molecules,drug"
ICLR,2024,Multi-Objective Molecular Design through Learning Latent Pareto Set,Yiping Liu; Jiahao Yang; Zhang Xinyi; Yuansheng Liu; Bosheng Song; xiangxiang Zeng; Hisao Ishibuchi,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,S62iZf0cba,https://openreview.net/forum?id=S62iZf0cba,chem_bio,molecules
ICLR,2024,Empowering Active Learning for 3D Molecular Graphs with Geometric Graph Isomorphism,Ronast Subedi; Lu Wei; Shayok Chakraborty; Yi Liu,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,na7AgFyp1r,https://openreview.net/forum?id=na7AgFyp1r,chem_bio,"drug,molecules"
ICLR,2024,TorSeq: Torsion Sequential Modeling for Molecular 3D Conformation Generation,Xiangyang Xu; Hongyang Gao,"molecule,md_structbio","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,G536mmC2HL,https://openreview.net/forum?id=G536mmC2HL,chem_bio,"drug,molecule,conformation"
ICLR,2024,Neural Atoms: Propagating Long-range Interaction in Molecular Graphs through Efficient Communication Channel,Xuan Li; Zhanke Zhou; Jiangchao Yao; Yu Rong; Lu Zhang; Bo Han,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,CUfSCwcgqm,https://openreview.net/forum?id=CUfSCwcgqm,chem_bio,drug
ICLR,2024,Efficient Sharpness-Aware Minimization for Molecular Graph Transformer Models,Yili Wang; Kaixiong Zhou; Ninghao Liu; Ying Wang; Xin Wang,single_cell,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,Od39h4XQ3Y,https://openreview.net/forum?id=Od39h4XQ3Y,chem_bio,perturbation
ICLR,2024,Spectral learning of shared dynamics between generalized-linear processes,Lucine L Oganesian; Omid G. Sani; Maryam Shanechi,,applications to neuroscience & cognitive science,openreview_v2,wCUw8t63vH,https://openreview.net/forum?id=wCUw8t63vH,neuro_bio,
ICLR,2024,ACHIEVING DYNAMIC ACCURACY IN MACHINE-LEARNED CG POTENTIALS BY MODULATING POTENTIAL ENERGY LANDSCAPE,Jinu Jeong; Ishan Nadkarni; N R Aluru,md_structbio,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,ItPYVON0mI,https://openreview.net/forum?id=ItPYVON0mI,chem_bio,
ICLR,2024,Re-evaluating Retrosynthesis Algorithms with Syntheseus,Krzysztof Maziarz; Austin Tripp; Guoqing Liu; Megan Stanley; Shufang Xie; Piotr Gaiński; Philipp Seidl; Marwin Segler,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,8jKuUHsndT,https://openreview.net/forum?id=8jKuUHsndT,chem_bio,"molecules,drug"
ICLR,2024,Text-To-Energy: Accelerating Quantum Chemistry Calculations through Enhanced Text-to-Vector Encoding and Orbital-Aware Multilayer Perceptron,Can Polat; HASAN KURBAN; Mustafa Kurban,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,g0fHn95m3D,https://openreview.net/forum?id=g0fHn95m3D,chem_bio,molecules
ICLR,2024,Wigner kernels: body-ordered equivariant machine learning without a basis,Filippo Bigi; Sergey Pozdnyakov; Michele Ceriotti,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,ByOPJantEd,https://openreview.net/forum?id=ByOPJantEd,chem_bio,molecules
ICLR,2024,Curriculum reinforcement learning for quantum architecture search under hardware errors,Yash J. Patel; Akash Kundu; Mateusz Ostaszewski; Xavier Bonet-Monroig; Vedran Dunjko; Onur Danaci,single_cell,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,rINBD8jPoP,https://openreview.net/forum?id=rINBD8jPoP,chem_bio,perturbation
ICLR,2024,Modeling non-uniform uncertainty in Reaction Prediction via Boosting and Dropout,Taicheng Guo; Changsheng Ma; Xiuying Chen; Bozhao Nan; Kehan Guo; Shichao Pei; Lu Yu; Nitesh V Chawla; Olaf Wiest; Xiangliang Zhang,,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,cuDefaAWpa,https://openreview.net/forum?id=cuDefaAWpa,chem_bio,
ICLR,2024,Mining Patents with Large Language Models Demonstrates Congruence of Functional Labels and Chemical Structures,Clayton W Kosonocky; Claus O Wilke; Edward Marcotte; Andrew Ellington,molecule,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,IhD1rBHhDy,https://openreview.net/forum?id=IhD1rBHhDy,chem_bio,"drugs,molecules,drug"
ICLR,2024,CellPLM: Pre-training of Cell Language Model Beyond Single Cells,Hongzhi Wen; Wenzhuo Tang; Xinnan Dai; Jiayuan Ding; Wei Jin; Yuying Xie; Jiliang Tang,"genomics,single_cell","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,BKXvPDekud,https://openreview.net/forum?id=BKXvPDekud,chem_bio,"single-cell,scrna-seq,genes,transcriptomic"
ICLR,2024,Disentangling Covariates to Predict Counterfactuals for single-cell data,Kian Shamsaie; Stathis Megas; Hesam Asadollahzadeh; Sarah A Teichmann; Mohammad Lotfollahi,"genomics,single_cell,clinical","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,YeOUqnPVwM,https://openreview.net/forum?id=YeOUqnPVwM,chem_bio,"single-cell,diseases"
ICLR,2024,3D Tissue Reconstruction and Generation for Single-Cell Spatial Transcriptomics using Neural Radiance Fields,Yantong Cai; Xiaoxue Chen; Lin Li; Guangchuang Yu; Hao Zhao,"genomics,single_cell","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,3DdCB6MRvu,https://openreview.net/forum?id=3DdCB6MRvu,chem_bio,"single-cell,gene expression,gene"
ICLR,2024,A General Single-Cell Analysis Framework via Conditional Diffusion Generative Models,Wenzhuo Tang; Renming Liu; Hongzhi Wen; Xinnan Dai; Jiayuan Ding; Hang Li; Wenqi Fan; Yuying Xie; Jiliang Tang,single_cell,"applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,IcbC9F9xJ7,https://openreview.net/forum?id=IcbC9F9xJ7,chem_bio,single-cell
ICLR,2024,scHyena: Foundation Model for Full-Length Single-Cell RNA-Seq Analysis in Brain,Gyutaek Oh; Baekgyu Choi; Inkyung Jung; Jong Chul Ye,"genomics,single_cell,neuro","applications to physical sciences (physics, chemistry, biology, etc.)",openreview_v2,brVSma4m8e,https://openreview.net/forum?id=brVSma4m8e,chem_bio,"single-cell,scrna-seq,gene expression,rna,gene,genes,brain"
